,Марка,Модель,Год,Город,Пробег(км),Объем двигателя (см³),Мощность двигателя (л.с.),Цилиндров,Коробка,Привод,Цвет,Цена(руб),Форма двигателя
1892,BMW,BMW F 650 GS,2003,Москва,22145,650,48.0,1.0,МКПП-5,цепь,жёлтый,430000,рядное
1893,BMW,BMW K 1100 LT,1997,Краснодар,1000,1100,100.0,4.0,МКПП-5,кардан,красный,970000,рядное
1894,BMW,BMW G 310 GS,2018,Санкт-Петербург,14500,310,34.0,1.0,МКПП-6,цепь,красный,390000,рядное
1895,BMW,BMW R 1100 S,2004,Химки,54000,1100,98.0,2.0,МКПП-6,кардан,белый,500000,оппозитное
1896,BMW,BMW S 1000 R,2022,Люберцы,50,999,165.0,4.0,МКПП-6,цепь,красный,2900000,рядное
1897,BMW,BMW S 1000 RR,2013,Москва,43000,999,200.0,4.0,МКПП-6,цепь,чёрный,1299000,рядное
1898,BMW,BMW K 1100 RS,1992,Санкт-Петербург,300,1100,100.0,4.0,МКПП-5,кардан,серый,650000,рядное
1899,BMW,BMW R 1200 GS,2013,Липецк,70000,1200,127.0,2.0,МКПП-6,кардан,синий,1080000,оппозитное
1900,BMW,BMW K 1600 GT,2011,Севастополь,56000,1600,160.0,6.0,МКПП-6,кардан,белый,1200000,рядное
1901,BMW,BMW F 850 GS Adventure,2021,Москва,4200,850,95.0,2.0,МКПП-5,цепь,чёрный,1790000,v-образное
1902,BMW,BMW R 80,1983,Москва,15000,800,50.0,2.0,МКПП-5,кардан,зелёный,1250000,оппозитное
1903,BMW,BMW R 1200 GS,2013,Подольск,32061,1200,125.0,2.0,МКПП-6,кардан,серебристый,1500000,оппозитное
1904,BMW,BMW K 1600 GT,2017,Москва,44900,1649,107.0,6.0,МКПП-6,кардан,синий,1895000,рядное
1905,BMW,BMW F 700 GS,2015,Коломна,31600,800,77.0,2.0,МКПП-6,цепь,белый,690000,рядное
1906,BMW,BMW F 800 S,2007,Владивосток,27000,800,85.0,2.0,МКПП-6,ремень,жёлтый,395000,рядное
1907,BMW,BMW R 1200 GS,2005,Санкт-Петербург,65000,1170,104.0,2.0,МКПП-6,кардан,золотистый,775000,оппозитное
1908,BMW,BMW R 1100 R,1997,Москва,60000,1100,80.0,2.0,МКПП-5,кардан,пурпурный,330000,оппозитное
1909,BMW,BMW F 650 GS,2003,Шуя,41000,650,50.0,1.0,МКПП-5,цепь,серый,400000,рядное
1910,BMW,BMW K 100 RS,1988,Екатеринбург,30000,1000,90.0,4.0,МКПП-5,кардан,серый,330000,v-образное
1911,BMW,BMW R Nine T Scrambler,2020,Сочи,3000,1200,108.0,2.0,МКПП-6,кардан,чёрный,1900000,оппозитное
1912,BMW,BMW R 1200 R,2013,Колюпаново,63000,1200,110.0,2.0,МКПП-6,кардан,чёрный,699000,оппозитное
1913,BMW,BMW R Nine T,2021,Подольск,10347,1100,110.0,2.0,МКПП-6,кардан,белый,2300000,оппозитное
1914,BMW,BMW F 900 XR,2020,Москва,10000,900,105.0,4.0,МКПП-6,цепь,жёлтый,899999,рядное
1915,BMW,BMW R 1150 GS,2000,Курск,32467,1130,85.0,2.0,МКПП-6,кардан,серебристый,549000,оппозитное
1916,BMW,BMW K 1600 GTL,2014,Москва,73000,1600,160.0,6.0,МКПП-6,кардан,белый,1650000,рядное
1917,BMW,BMW K 1300 R,2011,Новый Оскол,44300,1298,173.0,4.0,МКПП-6,кардан,серый,1100000,рядное
1918,BMW,BMW F 800 GS,2015,Москва,8600,800,85.0,2.0,МКПП-6,цепь,белый,1000000,рядное
1919,BMW,BMW F 750 GS,2018,Москва,34900,750,83.0,2.0,МКПП-6,цепь,золотистый,900000,рядное
1920,BMW,BMW K 1200 S,2005,Москва,24000,1200,146.0,4.0,МКПП-6,кардан,серый,610000,рядное
1921,BMW,BMW K 1600 GTL,2015,Москва,33000,1600,160.0,6.0,МКПП-6,кардан,серебристый,1550001,рядное
1922,BMW,BMW R 12,1953,Нижний Новгород,78900,350,28.0,2.0,МКПП-3,кардан,чёрный,950000,оппозитное
1923,BMW,BMW S 1000 RR,2021,Москва,6500,1000,207.0,4.0,МКПП-6,цепь,зелёный,3200000,рядное
1924,BMW,BMW S 1000 R,2022,Москва,100,999,165.0,4.0,МКПП-6,цепь,красный,2700000,рядное
1925,BMW,BMW F 800 GS,2013,Санкт-Петербург,60000,800,85.0,2.0,МКПП-6,цепь,голубой,700000,рядное
1926,BMW,BMW F 800 R,2011,Балашиха,36000,800,95.0,2.0,МКПП-6,цепь,чёрный,610000,рядное
1927,BMW,BMW F 650 GS,2003,Шуя,32000,650,50.0,1.0,МКПП-5,цепь,серый,400000,рядное
1928,BMW,BMW R 1250 GS,2019,Москва,7000,1250,136.0,2.0,МКПП-5,кардан,белый,2350000,оппозитное
1929,BMW,BMW F 900 R,2021,Ростов-на-Дону,4850,897,105.0,2.0,МКПП-6,цепь,чёрный,1650000,оппозитное
1930,BMW,BMW K 1600 B,2017,Серов,62000,1600,160.0,6.0,МКПП-6,кардан,чёрный,1799000,v-образное
1931,BMW,BMW R 100 GS,1988,Москва,200,1000,60.0,2.0,МКПП-5,кардан,чёрный,999000,оппозитное
1932,BMW,BMW K 1200 R,2006,Шахты,29000,1200,163.0,4.0,МКПП-6,кардан,синий,850000,рядное
1933,BMW,BMW F 800 ST,2012,Воронеж,44237,800,85.0,2.0,МКПП-6,ремень,синий,800000,рядное
1934,BMW,BMW S 1000 RR,2018,Москва,200,999,207.0,4.0,МКПП-6,цепь,белый,2300000,рядное
1935,BMW,BMW R 1100 RT,1999,Александров,61000,1100,89.0,2.0,МКПП-5,кардан,серый,310000,оппозитное
1936,BMW,BMW R 35,1948,Москва,85000,350,25.0,1.0,МКПП-3,кардан,чёрный,350000,рядное
1937,BMW,BMW F 800 GS,2009,Новосибирск,22650,800,85.0,2.0,МКПП-6,цепь,серый,820000,рядное
1938,BMW,BMW HP2,2010,Красногорск,1400,1170,133.0,2.0,МКПП-6,кардан,синий,2700000,оппозитное
1939,BMW,BMW F 650 GS,2002,Москва,25000,650,50.0,1.0,МКПП-5,цепь,голубой,320000,рядное
1940,BMW,BMW G 310 R,2018,Таганрог,9700,310,34.0,1.0,МКПП-6,цепь,чёрный,600000,рядное
1941,BMW,BMW G 310 R,2018,Санкт-Петербург,6100,310,34.0,1.0,МКПП-6,цепь,синий,460000,рядное
1942,BMW,BMW R 1150 GS,2003,Ирбит,56000,1150,85.0,2.0,МКПП-6,кардан,чёрный,500000,оппозитное
1943,BMW,BMW K 1300 R,2013,Ростов-на-Дону,8000,1300,173.0,4.0,МКПП-6,кардан,чёрный,2250000,рядное
1944,BMW,BMW R 1250 RT,2019,Москва,50500,1250,136.0,2.0,МКПП-6,кардан,синий,1850000,оппозитное
1945,BMW,BMW S 1000 RR,2017,Екатеринбург,15000,999,199.0,4.0,МКПП-6,цепь,фиолетовый,1700000,рядное
1946,BMW,BMW G 310 R,2020,Москва,2553,313,34.0,1.0,МКПП-6,цепь,чёрный,570000,рядное
1947,BMW,BMW R 1200 RT,2005,Москва,20868,1200,110.0,2.0,МКПП-6,кардан,серый,725000,оппозитное
1948,BMW,BMW R 1100 GS,1995,Шеметово,85000,1100,80.0,2.0,МКПП-5,кардан,чёрный,400000,оппозитное
1949,BMW,BMW S 1000 R,2014,Москва,13463,999,107.0,4.0,МКПП-6,цепь,красный,1400000,рядное
1950,BMW,BMW F 900 R,2020,Краснодар,7000,900,105.0,2.0,МКПП-6,цепь,красный,1450000,рядное
1951,BMW,BMW M 1000 RR,2022,Москва,50,999,212.0,4.0,МКПП-6,цепь,жёлтый,4300000,рядное
1952,BMW,BMW R 1150 GS,2004,Советский,30000,1150,96.0,2.0,МКПП-6,ремень,серый,530000,оппозитное
1953,BMW,BMW S 1000 RR,2019,Мичуринск,14000,1000,200.0,4.0,МКПП-6,цепь,синий,2400000,рядное
1954,BMW,BMW R 35,1939,Москва,500000,350,17.0,1.0,МКПП-4,кардан,чёрный,550000,рядное
1955,BMW,BMW S 1000 R,2016,Санкт-Петербург,14000,1000,107.0,4.0,МКПП-6,цепь,белый,1400000,рядное
1956,BMW,BMW K 1200 RS,2001,Москва,30000,1200,130.0,4.0,МКПП-6,кардан,чёрный,450000,рядное
1957,BMW,BMW S 1000 RR,2015,Нижний Новгород,33000,1000,200.0,4.0,МКПП-6,цепь,чёрный,1350000,рядное
1958,BMW,BMW S 1000 RR,2017,Армавир,25000,1000,107.0,4.0,МКПП-6,цепь,чёрный,1600000,рядное
1959,BMW,BMW R Nine T,2017,Псков,660,1170,110.0,2.0,МКПП-6,кардан,белый,1650000,оппозитное
1960,BMW,BMW R 1150 RS,2004,Екатеринбург,80000,1150,95.0,2.0,МКПП-6,кардан,чёрный,455000,оппозитное
1961,BMW,BMW F 800 ST,2010,Татариново,62000,800,85.0,2.0,МКПП-6,ремень,серый,500000,рядное
1962,BMW,BMW K 1200 GT,2004,Калуга,42000,1200,150.0,4.0,МКПП-6,кардан,синий,425000,рядное
1963,BMW,BMW F 650 GS,2003,Путилково,64000,650,49.0,1.0,МКПП-4,цепь,чёрный,350000,рядное
1964,BMW,BMW R 1200 RT,2006,Нижний Новгород,61000,1200,110.0,2.0,МКПП-6,кардан,серый,730000,оппозитное
1965,BMW,BMW R 1200 GS Adventure,2014,Краснодар,33000,1200,125.0,2.0,МКПП-6,кардан,серый,1350000,оппозитное
1966,BMW,BMW R 1200 R,2017,Ногинск,16200,1200,125.0,2.0,МКПП-6,кардан,красный,1250000,оппозитное
1967,BMW,BMW K 1300 S,2014,Москва,46000,1300,107.0,4.0,МКПП-6,кардан,чёрный,1550000,рядное
1968,BMW,BMW R 1250 R,2021,Новосибирск,4509,1250,136.0,2.0,МКПП-6,кардан,серый,1680000,оппозитное
1969,BMW,BMW G 310 R,2019,Десногорск,1500,313,34.0,1.0,МКПП-6,цепь,красный,430000,рядное
1970,BMW,BMW R 100,1981,Балашиха,100,1000,98.0,2.0,МКПП-6,кардан,чёрный,650000,оппозитное
1971,BMW,BMW F 650 GS,2001,Нахабино,69000,650,50.0,1.0,МКПП-5,цепь,синий,499999,рядное
1972,BMW,BMW R 1100 RS,1999,Звенигород,29999,1100,100.0,2.0,МКПП-5,кардан,красный,300000,оппозитное
1973,BMW,BMW K 1200 S,2005,Москва,84000,1200,165.0,4.0,МКПП-6,кардан,синий,580000,рядное
1974,BMW,BMW R 18 B,2021,Новосибирск,200,1800,91.0,2.0,МКПП-6,ремень,чёрный,4600000,оппозитное
1975,BMW,BMW K 1200 R,2006,Москва,84000,1200,165.0,4.0,МКПП-6,кардан,чёрный,630000,рядное
1976,BMW,BMW K 1200 S,2008,Севастополь,56000,1200,170.0,4.0,МКПП-6,кардан,чёрный,600000,рядное
1977,BMW,BMW G 310 GS,2020,Ростов-на-Дону,940,310,34.0,1.0,МКПП-6,цепь,белый,670000,рядное
1978,BMW,BMW S 1000 RR,2013,Москва,38800,1000,207.0,4.0,МКПП-6,цепь,чёрный,1280000,рядное
1979,BMW,BMW K 75 S,1996,Московский,29000,750,75.0,3.0,МКПП-5,кардан,серебристый,425000,рядное
1980,BMW,BMW R Nine T,2018,Симферополь,2950,1200,109.0,2.0,МКПП-6,кардан,чёрный,2100000,оппозитное
1981,BMW,BMW R 1150 R,2003,Псков,63000,1150,85.0,2.0,МКПП-6,кардан,серебристый,429000,оппозитное
1982,BMW,BMW K 1300 R,2013,Челябинск,32000,1300,171.0,4.0,МКПП-6,кардан,чёрный,950000,рядное
1983,BMW,BMW R 1200 GS Adventure,2007,Москва,88300,1200,100.0,2.0,МКПП-6,кардан,серый,900000,оппозитное
1984,BMW,BMW R 1150 RT,2002,Москва,84000,1150,100.0,2.0,МКПП-6,кардан,серебристый,450000,оппозитное
1985,BMW,BMW F 800 ST,2007,Москва,43000,800,86.0,2.0,МКПП-6,ремень,синий,409000,рядное
1986,BMW,BMW F 800 GT,2019,Москва,5700,800,90.0,2.0,МКПП-6,ремень,чёрный,990000,рядное
1987,BMW,BMW R 1200 GS,2014,Москва,87400,1200,125.0,2.0,МКПП-6,кардан,синий,1380000,оппозитное
1988,BMW,BMW K 1100 LT,1994,Тюмень,65000,1090,50.0,4.0,МКПП-5,кардан,зелёный,550000,рядное
1989,BMW,BMW R Nine T,2023,Казань,400,1200,110.0,2.0,МКПП-5,кардан,чёрный,3500000,оппозитное
1990,BMW,BMW K 100 RS,2018,Анжеро-Судженск,9000,1100,100.0,4.0,МКПП-5,кардан,красный,900000,рядное
1991,BMW,BMW K 1300 S,2010,Санкт-Петербург,10586,1300,175.0,4.0,МКПП-6,кардан,красный,1200000,рядное
1992,BMW,BMW R 1200 GS,2009,Москва,62140,1170,105.0,2.0,МКПП-6,кардан,чёрный,830000,оппозитное
1993,BMW,BMW R 100 GS,1993,Краснодар,86000,980,60.0,2.0,МКПП-5,кардан,белый,1800000,оппозитное
1994,BMW,BMW S 1000 RR,2022,Москва,4000,999,200.0,4.0,МКПП-6,цепь,чёрный,2350000,рядное
1995,BMW,BMW R 1200 GS,2005,Тверь,44233,1200,105.0,2.0,МКПП-6,кардан,синий,598000,оппозитное
1996,BMW,BMW R 1200 RT,2007,Зеленоград,92000,1200,110.0,2.0,МКПП-6,кардан,серый,850000,оппозитное
1997,BMW,BMW K 1600 GTL,2013,Курск,62000,1600,160.0,6.0,МКПП-6,кардан,бежевый,1245000,рядное
1998,BMW,BMW K 1300 GT,2009,Москва,46900,1300,160.0,4.0,МКПП-6,кардан,красный,920000,рядное
1999,BMW,BMW R 1200 R,2012,Краснодар,18000,1200,110.0,2.0,МКПП-6,кардан,зелёный,759000,оппозитное
2000,BMW,BMW S 1000 RR,2018,Мытищи,20000,1000,200.0,4.0,МКПП-6,цепь,чёрный,1600000,рядное
2001,BMW,BMW K 1200 GT,2008,Москва,55000,1200,152.0,4.0,МКПП-6,кардан,синий,750000,рядное
2002,BMW,BMW R 1200 GS,2017,Ярославль,35000,1200,125.0,2.0,МКПП-6,кардан,коричневый,1790000,оппозитное
2003,BMW,BMW F 650 GS,2000,Москва,14900,650,53.0,1.0,МКПП-5,цепь,серый,450000,рядное
2004,BMW,BMW K 1200 GT,2004,Орёл,90000,1200,130.0,4.0,МКПП-6,кардан,серебристый,435000,рядное
2005,BMW,BMW F 800 R,2014,Боринское,14000,800,87.0,2.0,МКПП-6,цепь,красный,520000,рядное
2006,BMW,BMW G 310 R,2018,Москва,29170,313,34.0,1.0,МКПП-6,цепь,белый,500000,рядное
2007,BMW,BMW F 850 GS Adventure,2019,Стрежевой,12800,853,95.0,2.0,МКПП-6,цепь,синий,1600000,v-образное
2008,BMW,BMW R 1250 RS,2020,Москва,10000,1250,136.0,2.0,МКПП-6,кардан,чёрный,1900000,оппозитное
2009,BMW,BMW S 1000 R,2022,Москва,700,1000,165.0,4.0,МКПП-6,цепь,серый,2400000,рядное
2010,BMW,BMW G 310 GS,2019,Дзержинский,346,313,34.0,1.0,МКПП-6,цепь,серый,500000,рядное
2011,BMW,BMW R 1200 GS Adventure,2014,Оренбург,85000,1200,125.0,2.0,МКПП-6,кардан,зелёный,1300000,оппозитное
2012,BMW,BMW R 1150 R,2004,Озёрск,34000,1130,90.0,2.0,МКПП-6,кардан,красный,700000,оппозитное
2013,BMW,BMW G 310 GS,2020,Москва,6304,310,34.0,1.0,МКПП-6,цепь,синий,480000,рядное
2014,BMW,BMW R 1200 R,2008,Москва,85000,1200,107.0,2.0,МКПП-6,кардан,белый,600000,оппозитное
2015,BMW,BMW R 1250 RS,2021,Москва,3000,1250,125.0,2.0,МКПП-6,кардан,синий,2000000,оппозитное
2016,BMW,BMW R 1150 RT,2001,Феодосия,39000,1150,95.0,2.0,МКПП-6,кардан,серебристый,465000,оппозитное
2017,BMW,BMW F 800 GT,2013,Москва,61295,800,91.0,2.0,МКПП-6,ремень,серый,500000,рядное
2018,BMW,BMW F 850 GS,2022,Москва,1030,853,95.0,2.0,МКПП-6,цепь,жёлтый,1900000,рядное
2019,BMW,BMW K 75 RT,1995,Москва,10000,750,69.0,3.0,МКПП-5,кардан,чёрный,999000,рядное
2020,BMW,BMW R 1200 GS,2010,Москва,50000,1170,110.0,2.0,МКПП-6,кардан,белый,860000,оппозитное
2021,BMW,BMW K 1600 GTL,2011,Москва,81500,1600,160.0,6.0,МКПП-6,кардан,бежевый,1200000,рядное
2022,BMW,BMW F 800 S,2007,Яблоновский,41000,800,85.0,2.0,МКПП-6,ремень,оранжевый,615000,рядное
2023,BMW,BMW R Nine T Urban G/S,2021,Москва,6900,1200,110.0,2.0,МКПП-6,кардан,жёлтый,1885000,оппозитное
2024,BMW,BMW M 1000 R,2024,Москва,10,999,209.0,4.0,МКПП-6,цепь,белый,3300000,рядное
2025,BMW,BMW R Nine T,2019,Краснодар,18000,1250,110.0,2.0,МКПП-6,кардан,синий,2050000,оппозитное
2026,BMW,BMW R 1200 ST,2005,Новосибирск,12500,1200,110.0,2.0,МКПП-6,кардан,серебристый,555000,оппозитное
2027,BMW,BMW F 800 R,2018,Москва,23582,799,100.0,2.0,МКПП-6,цепь,чёрный,750000,рядное
2028,BMW,BMW K 1200 LT,2006,Мытищи,85000,1200,115.0,4.0,МКПП-5,кардан,серый,730000,рядное
2029,BMW,BMW R 1200 GS Adventure,2012,Красноярск,72000,1200,100.0,2.0,МКПП-6,кардан,чёрный,1145000,оппозитное
2030,BMW,BMW F 900 R,2021,Москва,10250,900,105.0,2.0,МКПП-6,цепь,красный,1200000,рядное
